Date,Currency,Mean,Buy,Sell
25/11/2021,KES/CAD,88.5494,88.4671,88.6317
24/11/2021,KES/CAD,88.5447,88.4624,88.627
23/11/2021,KES/CAD,88.3951,88.3024,88.4877
22/11/2021,KES/CAD,88.7445,88.6514,88.8376
19/11/2021,KES/CAD,89.0266,88.9331,89.1201
18/11/2021,KES/CAD,89.2551,89.1719,89.3382
17/11/2021,KES/CAD,89.3735,89.2866,89.4604
16/11/2021,KES/CAD,89.4215,89.3273,89.5156
15/11/2021,KES/CAD,88.8894,88.7959,88.983
12/11/2021,KES/CAD,89.028,88.9448,89.1112
11/11/2021,KES/CAD,89.3616,89.2674,89.4559
10/11/2021,KES/CAD,89.7333,89.6386,89.8281
09/11/2021,KES/CAD,89.7649,89.6809,89.8489
08/11/2021,KES/CAD,89.5691,89.4745,89.6637
05/11/2021,KES/CAD,89.7799,89.6958,89.864
04/11/2021,KES/CAD,89.8369,89.7527,89.9212
03/11/2021,KES/CAD,89.7272,89.643,89.8113
02/11/2021,KES/CAD,89.8874,89.803,89.9718
01/11/2021,KES/CAD,90.0507,89.9661,90.1353
29/10/2021,KES/CAD,90.0305,89.935,90.1261
28/10/2021,KES/CAD,89.8278,89.7325,89.9232
27/10/2021,KES/CAD,89.903,89.8076,89.9984
26/10/2021,KES/CAD,89.8827,89.7982,89.9672
25/10/2021,KES/CAD,89.9585,89.8739,90.0432
22/10/2021,KES/CAD,90.0222,89.9375,90.1069
21/10/2021,KES/CAD,89.922,89.8264,90.0175
19/10/2021,KES/CAD,89.4738,89.3787,89.569
18/10/2021,KES/CAD,89.4704,89.3861,89.5547
15/10/2021,KES/CAD,89.7314,89.6468,89.816
14/10/2021,KES/CAD,88.9545,88.8599,89.049
13/10/2021,KES/CAD,88.9464,88.8625,89.0303
12/10/2021,KES/CAD,88.7885,88.6941,88.883
08/10/2021,KES/CAD,88.1817,88.0985,88.2648
07/10/2021,KES/CAD,87.9388,87.8558,88.0217
06/10/2021,KES/CAD,87.7793,87.686,87.8725
05/10/2021,KES/CAD,87.5979,87.5152,87.6806
04/10/2021,KES/CAD,87.5768,87.4941,87.6596
01/10/2021,KES/CAD,86.7237,86.6316,86.8158
30/09/2021,KES/CAD,87.0413,86.9591,87.1235
29/09/2021,KES/CAD,87.3774,87.2948,87.46
28/09/2021,KES/CAD,87.2224,87.14,87.3049
27/09/2021,KES/CAD,86.9906,86.8981,87.0831
24/09/2021,KES/CAD,87.1577,87.065,87.2504
23/09/2021,KES/CAD,86.5383,86.4463,86.6303
22/09/2021,KES/CAD,86.2209,86.1292,86.3125
21/09/2021,KES/CAD,86.3343,86.2424,86.4262
20/09/2021,KES/CAD,86.9811,86.8987,87.0635
17/09/2021,KES/CAD,86.9244,86.8352,87.0137
16/09/2021,KES/CAD,87.0899,86.997,87.1829
15/09/2021,KES/CAD,86.6589,86.5664,86.7514
14/09/2021,KES/CAD,86.6622,86.5696,86.7547
13/09/2021,KES/CAD,86.5747,86.4925,86.6569
10/09/2021,KES/CAD,86.6784,86.5858,86.771
09/09/2021,KES/CAD,86.9247,86.832,87.0174
08/09/2021,KES/CAD,87.3928,87.2996,87.4861
07/09/2021,KES/CAD,87.7007,87.6175,87.7839
06/09/2021,KES/CAD,87.7927,87.6989,87.8865
03/09/2021,KES/CAD,87.6107,87.5171,87.7043
02/09/2021,KES/CAD,87.3667,87.2734,87.4601
01/09/2021,KES/CAD,87.3942,87.3031,87.4853
31/08/2021,KES/CAD,87.2552,87.162,87.3485
30/08/2021,KES/CAD,87.0054,86.9124,87.0984
27/08/2021,KES/CAD,86.9733,86.8803,87.0663
26/08/2021,KES/CAD,86.9405,86.8578,87.0232
25/08/2021,KES/CAD,86.8582,86.7652,86.9512
24/08/2021,KES/CAD,86.1283,86.0362,86.2204
23/08/2021,KES/CAD,84.9281,84.8472,85.0089
20/08/2021,KES/CAD,84.9549,84.8642,85.0457
19/08/2021,KES/CAD,86.2123,86.1302,86.2944
18/08/2021,KES/CAD,86.7568,86.6637,86.8498
17/08/2021,KES/CAD,86.8824,86.796,86.9687
16/08/2021,KES/CAD,87.1537,87.06,87.2474
13/08/2021,KES/CAD,87.2216,87.1382,87.3049
12/08/2021,KES/CAD,87.3013,87.2073,87.3952
11/08/2021,KES/CAD,87.0157,86.9324,87.099
10/08/2021,KES/CAD,86.5513,86.458,86.6446
09/08/2021,KES/CAD,86.6132,86.5198,86.7066
06/08/2021,KES/CAD,86.8959,86.8021,86.9897
05/08/2021,KES/CAD,86.6546,86.5611,86.7482
04/08/2021,KES/CAD,86.9003,86.8168,86.9837
03/08/2021,KES/CAD,87.1779,87.0836,87.2721
02/08/2021,KES/CAD,87.2852,87.1909,87.3796
30/07/2021,KES/CAD,87.1066,87.0229,87.1903
29/07/2021,KES/CAD,86.9599,86.8763,87.0435
28/07/2021,KES/CAD,86.3433,86.2603,86.4263
27/07/2021,KES/CAD,86.3876,86.2942,86.4809
26/07/2021,KES/CAD,86.1734,86.0801,86.2667
23/07/2021,KES/CAD,86.2014,86.108,86.2948
22/07/2021,KES/CAD,85.466,85.3736,85.5585
21/07/2021,KES/CAD,84.7033,84.6118,84.7949
19/07/2021,KES/CAD,85.9344,85.8413,86.0275
16/07/2021,KES/CAD,86.096,86.0027,86.1893
15/07/2021,KES/CAD,86.7103,86.6161,86.8045
14/07/2021,KES/CAD,86.4551,86.3612,86.549
13/07/2021,KES/CAD,86.6407,86.557,86.7245
12/07/2021,KES/CAD,86.5921,86.5084,86.6758
09/07/2021,KES/CAD,86.0708,85.9774,86.1643
08/07/2021,KES/CAD,86.2565,86.1628,86.3502
07/07/2021,KES/CAD,87.3806,87.2855,87.4757
06/07/2021,KES/CAD,87.3665,87.2714,87.4616
05/07/2021,KES/CAD,86.9325,86.845,87.0201
02/07/2021,KES/CAD,86.8278,86.7334,86.9222
01/07/2021,KES/CAD,87.1733,87.0785,87.2682
30/06/2021,KES/CAD,87.1868,87.0918,87.2817
29/06/2021,KES/CAD,87.4644,87.3761,87.5526
28/06/2021,KES/CAD,87.6729,87.5773,87.7686
25/06/2021,KES/CAD,87.604,87.5085,87.6996
24/06/2021,KES/CAD,87.8398,87.7439,87.9356
23/06/2021,KES/CAD,87.056,86.9577,87.1543
22/06/2021,KES/CAD,87.1111,87.0162,87.206
21/06/2021,KES/CAD,86.3921,86.2981,86.4861
18/06/2021,KES/CAD,87.4291,87.3338,87.5243
17/06/2021,KES/CAD,88.4924,88.3995,88.5854
16/06/2021,KES/CAD,88.438,88.3415,88.5346
15/06/2021,KES/CAD,88.814,88.717,88.911
14/06/2021,KES/CAD,89.0473,88.9499,89.1446
11/06/2021,KES/CAD,89.0962,89.01,89.1825
10/06/2021,KES/CAD,89.4051,89.3074,89.5027
09/06/2021,KES/CAD,89.37,89.2724,89.4676
08/06/2021,KES/CAD,89.3212,89.2236,89.4188
07/06/2021,KES/CAD,89.2184,89.1209,89.3159
04/06/2021,KES/CAD,89.3676,89.2813,89.454
03/06/2021,KES/CAD,89.1972,89.0996,89.2948
02/06/2021,KES/CAD,89.2283,89.127,89.3297
31/05/2021,KES/CAD,88.8083,88.711,88.9055
28/05/2021,KES/CAD,88.9334,88.836,89.0308
27/05/2021,KES/CAD,88.7022,88.616,88.7883
26/05/2021,KES/CAD,89.4366,89.3387,89.5345
25/05/2021,KES/CAD,89.5346,89.4443,89.6249
24/05/2021,KES/CAD,89.9064,89.8084,90.0043
21/05/2021,KES/CAD,89.3756,89.2894,89.4619
20/05/2021,KES/CAD,89.2852,89.1988,89.3717
19/05/2021,KES/CAD,89.3266,89.2286,89.4245
18/05/2021,KES/CAD,88.3965,88.3104,88.4825
17/05/2021,KES/CAD,88.3068,88.2208,88.3928
13/05/2021,KES/CAD,88.5736,88.4836,88.6637
12/05/2021,KES/CAD,88.1528,88.0557,88.2499
11/05/2021,KES/CAD,88.0227,87.9291,88.1162
10/05/2021,KES/CAD,88.1236,88.0265,88.2207
07/05/2021,KES/CAD,87.2887,87.1928,87.3847
06/05/2021,KES/CAD,87.2198,87.1347,87.3049
05/05/2021,KES/CAD,87.2496,87.1611,87.338
04/05/2021,KES/CAD,87.6264,87.5415,87.7113
03/05/2021,KES/CAD,87.8567,87.7609,87.9525
30/04/2021,KES/CAD,87.7495,87.6539,87.8451
29/04/2021,KES/CAD,87.0365,86.9418,87.1313
28/04/2021,KES/CAD,86.9629,86.8788,87.0471
27/04/2021,KES/CAD,87.1563,87.0687,87.244
26/04/2021,KES/CAD,87.142,87.0477,87.2362
23/04/2021,KES/CAD,86.8108,86.7273,86.8942
22/04/2021,KES/CAD,86.0686,85.9755,86.1616
21/04/2021,KES/CAD,86.3099,86.2163,86.4035
20/04/2021,KES/CAD,86.3902,86.2929,86.4875
19/04/2021,KES/CAD,85.9875,85.8937,86.0812
16/04/2021,KES/CAD,85.6823,85.5885,85.776
15/04/2021,KES/CAD,85.1688,85.0856,85.2519
14/04/2021,KES/CAD,84.7381,84.6454,84.8308
13/04/2021,KES/CAD,85.3693,85.2793,85.4592
12/04/2021,KES/CAD,85.373,85.2798,85.4662
09/04/2021,KES/CAD,85.742,85.6592,85.8248
08/04/2021,KES/CAD,85.7017,85.6089,85.7944
07/04/2021,KES/CAD,86.3093,86.2161,86.4025
06/04/2021,KES/CAD,86.8906,86.8074,86.9739
01/04/2021,KES/CAD,87.1871,87.0934,87.2807
31/03/2021,KES/CAD,86.8211,86.7246,86.9176
30/03/2021,KES/CAD,87.1224,87.0396,87.2053
29/03/2021,KES/CAD,87.3204,87.2269,87.4138
26/03/2021,KES/CAD,87.2628,87.1694,87.3561
25/03/2021,KES/CAD,87.3625,87.276,87.449
24/03/2021,KES/CAD,87.3212,87.2278,87.4145
23/03/2021,KES/CAD,88.035,87.9407,88.1292
22/03/2021,KES/CAD,87.9164,87.8328,87.9999
19/03/2021,KES/CAD,87.9143,87.8202,88.0084
18/03/2021,KES/CAD,88.0137,87.9194,88.108
17/03/2021,KES/CAD,88.0264,87.9356,88.1173
16/03/2021,KES/CAD,87.9454,87.8476,88.0432
15/03/2021,KES/CAD,87.3418,87.2482,87.4353
12/03/2021,KES/CAD,87.1994,87.1025,87.2962
11/03/2021,KES/CAD,86.6721,86.5793,86.7648
10/03/2021,KES/CAD,87.0022,86.909,87.0953
09/03/2021,KES/CAD,86.4227,86.3405,86.5049
08/03/2021,KES/CAD,86.256,86.1638,86.3483
05/03/2021,KES/CAD,86.7979,86.705,86.8908
04/03/2021,KES/CAD,86.7833,86.6905,86.8762
03/03/2021,KES/CAD,86.9221,86.8292,87.015
02/03/2021,KES/CAD,86.4976,86.4052,86.59
01/03/2021,KES/CAD,86.4454,86.3531,86.5377
26/02/2021,KES/CAD,87.022,86.9393,87.1047
25/02/2021,KES/CAD,87.346,87.2525,87.4394
24/02/2021,KES/CAD,86.9267,86.8417,87.0116
23/02/2021,KES/CAD,86.8222,86.7258,86.9186
22/02/2021,KES/CAD,86.9128,86.8197,87.0059
19/02/2021,KES/CAD,86.3346,86.2422,86.4271
18/02/2021,KES/CAD,86.0779,85.996,86.1599
17/02/2021,KES/CAD,86.2526,86.1704,86.3348
16/02/2021,KES/CAD,86.5423,86.4495,86.635
15/02/2021,KES/CAD,85.9453,85.8634,86.0272
12/02/2021,KES/CAD,86.4137,86.3211,86.5063
11/02/2021,KES/CAD,86.1956,86.1033,86.2879
10/02/2021,KES/CAD,86.0952,85.9997,86.1907
09/02/2021,KES/CAD,85.8338,85.7488,85.9188
08/02/2021,KES/CAD,85.6586,85.5772,85.7401
05/02/2021,KES/CAD,85.6702,85.5855,85.7549
04/02/2021,KES/CAD,85.7648,85.6734,85.8563
03/02/2021,KES/CAD,85.4955,85.4045,85.5865
02/02/2021,KES/CAD,85.9919,85.9004,86.0834
01/02/2021,KES/CAD,86.0345,85.943,86.1261
29/01/2021,KES/CAD,85.6819,85.5908,85.7731
28/01/2021,KES/CAD,86.3738,86.292,86.4556
27/01/2021,KES/CAD,86.56,86.478,86.642
26/01/2021,KES/CAD,86.6883,86.5959,86.7807
25/01/2021,KES/CAD,86.5986,86.5063,86.691
22/01/2021,KES/CAD,86.6684,86.5758,86.761
21/01/2021,KES/CAD,87.3655,87.2723,87.4586
20/01/2021,KES/CAD,86.5844,86.5024,86.6664
19/01/2021,KES/CAD,86.2403,86.1484,86.3321
18/01/2021,KES/CAD,86.6716,86.5792,86.764
15/01/2021,KES/CAD,86.984,86.9016,87.0664
14/01/2021,KES/CAD,86.649,86.5668,86.7312
13/01/2021,KES/CAD,85.9503,85.8685,86.032
12/01/2021,KES/CAD,85.7746,85.693,85.8563
11/01/2021,KES/CAD,85.8576,85.7759,85.9393
08/01/2021,KES/CAD,86.4027,86.3102,86.4952
07/01/2021,KES/CAD,86.1983,86.1059,86.2906
06/01/2021,KES/CAD,86.3635,86.2778,86.4493
05/01/2021,KES/CAD,86.0718,85.9794,86.1641
04/01/2021,KES/CAD,85.6231,85.5346,85.7115
